trial_number,timestamp,batch_size,gamma,G,beta,num_bins,embedding_k,embedding_k1,pred_lr,impu_lr,prop_lr,dis_lr,lamb_pred,lamb_imp,lamb_prop,dis_lamb,grad_clip_norm,abc_model_name,mse,mae,auc,train_mse,train_mae,train_auc,ndcg_20,precision_20,recall_20,f1_20,ndcg,precision,recall,f1,training_time
316,2025-08-04 03:39:58,4096,0.010014391860739186,6,0.5,50,32,32,0.005,0.01,0.01,0.01,0.0001,5e-05,1e-05,5e-05,1.0,logistic_regression,0.0962314422351083,0.2681816350880678,0.7998940283662364,0.11731783994040881,0.29302030688052005,0.91992047930155,0.511336561071275,0.09082211197732105,0.4415414246711422,0.15065541478130498,0.511336561071275,0.09082211197732105,0.4415414246711422,0.15065541478130498,184.80807614326477
317,2025-08-04 03:42:54,4096,0.011516632460553018,2,50,50,32,32,0.005,0.01,0.01,0.01,0.0001,0.005,1e-05,5e-05,1.0,logistic_regression,0.1283898419897568,0.26972596012925304,0.7117114785342433,0.04705888031189901,0.15642732229232761,0.9899814496492376,0.45794657146750833,0.07930545712260809,0.3815133816598275,0.1313144801582617,0.45794657146750833,0.07930545712260809,0.3815133816598275,0.1313144801582617,176.37112879753113
318,2025-08-04 03:44:31,4096,0.032619493153048344,6,100,50,32,32,0.01,0.01,0.005,0.005,0.0001,5e-05,0.001,0.005,1.0,logistic_regression,0.120777193275137,0.3118999622606401,0.754776064152,0.10486425395468804,0.2809180818481209,0.9396814108128569,0.48848306329974545,0.08153791637136783,0.3717673445036369,0.13374269950995182,0.48848306329974545,0.08153791637136783,0.3717673445036369,0.13374269950995182,96.62300515174866
319,2025-08-04 03:45:56,4096,0.017085217557800753,6,100,50,16,16,0.01,0.01,0.01,0.005,5e-05,0.001,0.0005,0.005,1.0,logistic_regression,0.12806283731155324,0.3212574387771393,0.7176641392403906,0.1268228566082121,0.3089777977988704,0.8954100255869842,0.4588968123249624,0.07172218284904323,0.3626717171175654,0.11976046261829179,0.4588968123249624,0.07172218284904323,0.3626717171175654,0.11976046261829179,84.84706163406372
320,2025-08-04 03:48:24,4096,0.048484742066276225,10,5,50,32,32,0.005,0.005,0.01,0.01,1e-05,0.0001,1e-05,0.001,0.5,mlp,0.15965876978135612,0.34724200407775385,0.658330452986785,0.06502088973407928,0.21134564781713466,0.985970500493622,0.45523640727452036,0.07413182140326009,0.34983402173394557,0.12233925746500406,0.45523640727452036,0.07413182140326009,0.34983402173394557,0.12233925746500406,148.04082584381104
321,2025-08-04 03:50:04,4096,0.01294987243795162,12,1,50,64,32,0.01,0.01,0.005,0.005,0.0001,5e-05,0.005,0.005,1.0,logistic_regression,0.18441499919997992,0.42344789566020336,0.7084126059711692,0.18814687783843317,0.42239498852360247,0.7857898370950669,0.4575508990022705,0.06924167257264352,0.3161282193906182,0.11360122892062754,0.4575508990022705,0.06924167257264352,0.3161282193906182,0.11360122892062754,100.11973190307617
322,2025-08-04 03:52:26,4096,0.011709923892574702,6,10,50,32,32,0.01,0.01,0.01,0.005,0.0001,0.01,1e-05,0.0001,1.0,logistic_regression,0.12044189794233696,0.31975846219531345,0.7762052276541418,0.1208929010067627,0.3141651525715715,0.9336931982591773,0.486274326032176,0.08398299078667612,0.40201005451894856,0.13894028744211445,0.486274326032176,0.08398299078667612,0.40201005451894856,0.13894028744211445,141.34357166290283
323,2025-08-04 03:53:59,4096,0.07781427076049553,6,0.05,50,32,16,0.005,0.01,0.01,0.01,0.0005,5e-05,5e-05,1e-05,1.0,logistic_regression,0.24999993975634305,0.4999999396830799,0.5630417503034191,0.24999952989463595,0.49999952986755325,0.7269479351568674,0.3426775670451074,0.06307583274273565,0.2977505154382349,0.10409917017160837,0.3426775670451074,0.06307583274273565,0.2977505154382349,0.10409917017160837,93.42963647842407
324,2025-08-04 03:55:07,4096,0.010070683054500387,8,100,25,32,32,0.01,0.005,0.005,0.005,0.01,5e-05,0.01,0.005,1.0,mlp,0.2499998546079142,0.499999837402735,0.4937590793094835,0.2499983420576647,0.4999983215333098,0.6195847720245731,0.2947401432935778,0.054464918497519485,0.24808033291213658,0.08932002766489813,0.2947401432935778,0.054464918497519485,0.24808033291213658,0.08932002766489813,67.70035076141357
325,2025-08-04 03:56:45,4096,0.039736638636651556,1,100,50,16,32,0.01,0.01,0.01,0.005,0.0001,0.0005,1e-05,0.01,0.5,logistic_regression,0.13529873656469502,0.2496153263478907,0.6954187949545607,0.035867906072669736,0.11763177729788868,0.9917843179082573,0.4471337759771552,0.07700212615166549,0.36913429204832326,0.12742347032727147,0.4471337759771552,0.07700212615166549,0.36913429204832326,0.12742347032727147,98.51197791099548
326,2025-08-04 03:58:30,4096,0.05491446777622501,6,0.1,50,32,32,0.005,0.01,0.01,0.01,0.005,5e-05,1e-05,0.005,1.0,logistic_regression,0.39982744005497184,0.4992204208543112,0.5019157819996389,0.39956205751821694,0.4987484132400202,0.501957754974091,0.2800495777783658,0.04907866761162296,0.20748320606399268,0.07938045633610752,0.2800495777783658,0.04907866761162296,0.20748320606399268,0.07938045633610752,104.14451909065247
327,2025-08-04 04:00:26,4096,0.04427851584347025,6,0.5,50,64,32,0.01,0.01,0.01,0.005,0.001,5e-05,1e-05,0.0005,1.0,logistic_regression,0.2499999941692633,0.4999999941669257,0.5105660965491543,0.24999963258357288,0.4999996325556504,0.6927888201751167,0.2913924629788033,0.05496102055279943,0.23471517437466288,0.08906624533707423,0.2913924629788033,0.05496102055279943,0.23471517437466288,0.08906624533707423,116.2067756652832
328,2025-08-04 04:03:04,4096,0.010015162248427224,6,100,50,32,16,0.01,0.005,0.005,0.005,0.0001,5e-05,1e-05,0.005,1.0,mlp,0.09660061976670191,0.2679785409811835,0.7994998162611776,0.1249857109822584,0.30258642351291254,0.8991556902117732,0.5084561690845057,0.09099929128277817,0.44706184630726137,0.15121817329438061,0.5084561690845057,0.09099929128277817,0.44706184630726137,0.15121817329438061,157.81289625167847
329,2025-08-04 04:04:34,4096,0.02587585310459153,2,100,15,32,32,0.01,0.005,0.005,0.005,0.0001,0.001,0.001,0.005,0.5,mlp,0.13458180764142563,0.2878576940709259,0.6879487441781968,0.05002890233855684,0.16661135050270437,0.9900818227185851,0.45957790530795534,0.07579730687455706,0.35711617547697305,0.12505244325246698,0.45957790530795534,0.07579730687455706,0.35711617547697305,0.12505244325246698,90.54820370674133
330,2025-08-04 04:06:09,4096,0.01303296676279115,6,100,30,16,32,0.01,0.005,0.005,0.005,5e-05,0.005,0.0005,5e-05,1.0,mlp,0.14606047533288244,0.33950342327778626,0.6846711695160339,0.07682777673790489,0.23655939161977982,0.9796280035351821,0.4694102376479261,0.07647058823529412,0.3565316900105996,0.1259309219807443,0.4694102376479261,0.07647058823529412,0.3565316900105996,0.1259309219807443,94.5588550567627
331,2025-08-04 04:08:14,4096,0.08608455904215417,10,100,50,32,32,0.01,0.005,0.005,0.005,0.0001,0.0001,1e-05,0.005,1.0,mlp,0.2083015096037552,0.4542000636947116,0.668205356186451,0.20950198321903607,0.45317704228743294,0.7523195483726931,0.42147951084354723,0.050744153082919914,0.25772777762734184,0.08479330856152685,0.42147951084354723,0.050744153082919914,0.25772777762734184,0.08479330856152685,125.22614288330078
332,2025-08-04 04:09:40,4096,0.011789618282739884,4,0.01,10,64,32,0.01,0.01,0.01,0.005,0.0001,5e-05,0.005,0.001,1.0,logistic_regression,0.118914725417673,0.30483068436791744,0.7483821013373033,0.09567913044170341,0.26409364639549066,0.9516546588683965,0.4898385866144719,0.08182140326009922,0.3775457042852395,0.13449512954687046,0.4898385866144719,0.08182140326009922,0.3775457042852395,0.13449512954687046,85.15617895126343
333,2025-08-04 04:12:02,4096,0.01512616697229238,6,100,50,32,32,0.01,0.01,0.005,0.005,1e-05,0.01,1e-05,0.005,1.0,logistic_regression,0.18478294586782162,0.34148985571799023,0.6451756358790499,0.04253756294162698,0.14910102175264633,0.9915356872409469,0.40285670172134236,0.07246633593196315,0.3314518716956954,0.11893052715127708,0.40285670172134236,0.07246633593196315,0.3314518716956954,0.11893052715127708,142.6876757144928
334,2025-08-04 04:13:31,4096,0.011626256968933747,12,100,50,32,64,0.01,0.01,0.01,0.005,0.0005,5e-05,5e-05,1e-05,0.5,logistic_regression,0.24999992794391027,0.4999999279311732,0.5644007158931845,0.24999889623938706,0.4999988961095109,0.8194386582519343,0.3226529555587592,0.061268603827073,0.2896523739161881,0.10114297902148107,0.3226529555587592,0.061268603827073,0.2896523739161881,0.10114297902148107,88.13243412971497
335,2025-08-04 04:14:51,4096,0.03420746132130507,6,1,40,32,32,0.01,0.005,0.01,0.005,0.01,0.0005,0.01,0.0001,2.0,mlp,0.24999999588280228,0.49999999587928745,0.504898051838222,0.2499999300978824,0.4999999300899983,0.5625505227351193,0.28146174550672315,0.05046066619418852,0.2067181167817728,0.08111970798299736,0.28146174550672315,0.05046066619418852,0.2067181167817728,0.08111970798299736,80.13635349273682
336,2025-08-04 04:16:41,4096,0.08945709051622981,8,50,50,16,16,0.01,0.01,0.005,0.005,0.0001,5e-05,1e-05,0.005,1.0,logistic_regression,0.1942397550840058,0.43660007249872007,0.675484194323259,0.19802149884362458,0.4367424078912085,0.7589931504771932,0.41955009953497424,0.05056697377746279,0.259160452147659,0.08462253382155614,0.41955009953497424,0.05056697377746279,0.259160452147659,0.08462253382155614,110.29198026657104
337,2025-08-04 04:19:13,4096,0.06076876934537185,1,0.05,5,32,32,0.005,0.01,0.01,0.01,0.0001,5e-05,1e-05,0.01,1.0,logistic_regression,0.12543334522453048,0.24620217679652567,0.7050218097938882,0.03610301307126776,0.1273431204593428,0.9934540454799439,0.4620515948554375,0.07976612331679661,0.38025065280967263,0.1318696275327578,0.4620515948554375,0.07976612331679661,0.38025065280967263,0.1318696275327578,151.30492997169495
338,2025-08-04 04:20:59,4096,0.010028698122711212,6,100,50,64,32,0.01,0.01,0.01,0.005,0.005,5e-05,1e-05,0.005,1.0,logistic_regression,0.3632918525505483,0.499502295793933,0.5016683012428131,0.36074549372654463,0.4970106629373116,0.5049969179973903,0.28039931181970673,0.04971651311126861,0.21039397736471424,0.08042778217090471,0.28039931181970673,0.04971651311126861,0.21039397736471424,0.08042778217090471,106.81684112548828
339,2025-08-04 04:22:37,4096,0.09132535142268662,6,100,50,32,32,0.01,0.005,0.005,0.005,0.001,5e-05,1e-05,0.0005,1.0,mlp,0.24999998915738864,0.49999998911661625,0.504835261553369,0.24999919005465973,0.4999991898821806,0.6851080162439114,0.3047535502726536,0.059532246633593196,0.25554632578378683,0.09656795621579868,0.3047535502726536,0.059532246633593196,0.25554632578378683,0.09656795621579868,97.17755484580994
340,2025-08-04 04:24:36,4096,0.010007684441068122,6,0.5,50,32,64,0.005,0.01,0.01,0.01,0.0001,0.005,0.001,5e-05,0.5,logistic_regression,0.14277963532589877,0.3557877190966546,0.7320984572666279,0.09729913647851351,0.28654443038805677,0.9762681726964193,0.4852373661005979,0.0804748405386251,0.36168024643564717,0.13165588733607825,0.4852373661005979,0.0804748405386251,0.36168024643564717,0.13165588733607825,119.63682270050049
341,2025-08-04 04:26:39,4096,0.07334915125950614,2,100,50,32,16,0.01,0.01,0.01,0.005,0.0001,0.0001,1e-05,0.005,2.0,logistic_regression,0.11280146345558333,0.27968418350955043,0.7466388489831037,0.10071170852703089,0.25516705724766087,0.9315710430108096,0.48526728023796223,0.08217576187101347,0.38696419666674103,0.13556328809427165,0.48526728023796223,0.08217576187101347,0.38696419666674103,0.13556328809427165,122.72810959815979
342,2025-08-04 04:28:13,4096,0.01839791866709193,6,5,50,16,32,0.01,0.01,0.005,0.005,5e-05,0.001,0.0005,0.005,1.0,logistic_regression,0.14528557962302346,0.33878108444691524,0.6863200064674381,0.07523407681833943,0.23462763441221976,0.9816722154364279,0.46864423266469696,0.07611622962437987,0.3548011060076053,0.12534247393993345,0.46864423266469696,0.07611622962437987,0.3548011060076053,0.12534247393993345,93.19383072853088
343,2025-08-04 04:29:51,4096,0.013643572726050322,10,0.1,50,64,32,0.01,0.005,0.01,0.005,0.0001,5e-05,0.005,0.005,1.0,mlp,0.17596943480140403,0.41161122692676905,0.7173596663692998,0.18091411623266837,0.41064679697959267,0.7942307748610785,0.4581340103102794,0.07250177179305457,0.32201634345834307,0.11835580950280818,0.4581340103102794,0.07250177179305457,0.32201634345834307,0.11835580950280818,98.25013279914856
344,2025-08-04 04:32:28,4096,0.013933889653974157,4,100,50,32,32,0.005,0.01,0.01,0.01,0.0001,0.01,1e-05,0.001,1.0,logistic_regression,0.11828069542179198,0.2987470653963808,0.7508280527857523,0.08920998467124822,0.2540175553767569,0.9665842052795308,0.4748819731112997,0.08065201984408223,0.38586265305930534,0.13341746426944304,0.4748819731112997,0.08065201984408223,0.38586265305930534,0.13341746426944304,157.3571035861969
345,2025-08-04 04:33:53,4096,0.07031079472784604,6,0.01,50,32,64,0.01,0.01,0.01,0.005,0.0005,5e-05,5e-05,0.005,0.5,logistic_regression,0.24999987054885955,0.4999998705480945,0.6148161305019032,0.24999946667304826,0.49999946665026335,0.8092902891308271,0.38938515849086963,0.06052445074415309,0.2998858514620967,0.10072090800167663,0.38938515849086963,0.06052445074415309,0.2998858514620967,0.10072090800167663,84.43007946014404
346,2025-08-04 04:36:14,4096,0.0117663803128032,12,10,30,32,32,0.01,0.01,0.005,0.005,1e-05,0.0005,1e-05,0.0001,2.0,logistic_regression,0.1785559752393071,0.37082758157115,0.6554745527584833,0.0735617042370457,0.22958082565578758,0.9812078130923455,0.401638137012276,0.0714032600992204,0.33483502426034034,0.11770585514992307,0.401638137012276,0.0714032600992204,0.33483502426034034,0.11770585514992307,141.3440592288971
347,2025-08-04 04:38:06,4096,0.07966463928437828,6,100,50,32,16,0.005,0.005,0.01,0.01,0.0001,5e-05,0.01,1e-05,1.0,mlp,0.16025057224109457,0.38767187942845316,0.7310383529904945,0.16748291131157655,0.3868797583053329,0.8111532894237948,0.4735375010084822,0.0760099220411056,0.33382213719150705,0.12382532821386742,0.4735375010084822,0.0760099220411056,0.33382213719150705,0.12382532821386742,111.61198091506958
348,2025-08-04 04:39:32,4096,0.016510189378043418,8,50,20,16,32,0.01,0.01,0.01,0.005,0.01,5e-05,1e-05,0.005,1.0,logistic_regression,0.36224894927536977,0.49954191092402783,0.501648721576482,0.3619705131086957,0.49874505316042067,0.5022721675448737,0.2813600945649381,0.050637845499645645,0.21328188954255425,0.0818440907331272,0.2813600945649381,0.050637845499645645,0.21328188954255425,0.0818440907331272,86.17425870895386
349,2025-08-04 04:41:46,4096,0.05758344327840526,6,100,50,64,32,0.01,0.01,0.005,0.005,0.0001,5e-05,1e-05,0.01,1.0,logistic_regression,0.13787894176374352,0.351178632565803,0.7449343873812777,0.15745141498838716,0.36426693114500686,0.8201579643602085,0.46848531534032545,0.07523033309709426,0.343584996229884,0.12343394285531484,0.46848531534032545,0.07523033309709426,0.343584996229884,0.12343394285531484,133.7903459072113
350,2025-08-04 04:44:23,4096,0.01210061025511471,1,0.05,50,32,32,0.005,0.01,0.01,0.01,0.0001,0.005,1e-05,0.005,1.0,logistic_regression,0.14729024372251676,0.2545792772807382,0.6832663907902057,0.030375923831582722,0.10019344405136765,0.9935539728201571,0.43389154477846176,0.07508858965272856,0.36234777174600075,0.12439836074539477,0.43389154477846176,0.07508858965272856,0.36234777174600075,0.12439836074539477,156.4927418231964
351,2025-08-04 04:45:45,4096,0.029699583541875303,6,1,50,32,64,0.01,0.005,0.01,0.005,0.005,5e-05,0.001,0.0005,2.0,mlp,0.25000002121660747,0.5000000211300712,0.5094403416192909,0.24999959952564083,0.49999959934719596,0.6732529261445175,0.288147588363382,0.05566973777462792,0.2307105744813527,0.08969609036343558,0.288147588363382,0.05566973777462792,0.2307105744813527,0.08969609036343558,81.85896682739258
352,2025-08-04 04:47:29,4096,0.010032748495647866,6,100,50,32,16,0.01,0.01,0.005,0.005,0.001,0.001,1e-05,0.005,0.5,logistic_regression,0.24999994485896945,0.49999994473364384,0.5579433820473821,0.24999936613361312,0.4999993660336669,0.7005272096742406,0.2984646429656688,0.05630758327427358,0.2659399909060449,0.09293747654728665,0.2984646429656688,0.05630758327427358,0.2659399909060449,0.09293747654728665,104.08303475379944
353,2025-08-04 04:49:38,4096,0.014700922353847803,6,100,50,16,32,0.005,0.01,0.01,0.01,0.0001,5e-05,0.0005,0.005,1.0,logistic_regression,0.10937371823414148,0.29486519704663805,0.7796685776222778,0.10457944510771222,0.28146598365653996,0.9419732706785646,0.5097140576691852,0.08880226789510987,0.41938061123481424,0.14656908336877467,0.5097140576691852,0.08880226789510987,0.41938061123481424,0.14656908336877467,128.89651679992676
354,2025-08-04 04:51:02,4096,0.010023711355626835,2,0.5,15,32,32,0.01,0.01,0.01,0.005,5e-05,0.0001,0.005,0.005,1.0,logistic_regression,0.13653487119815555,0.2683422804220576,0.6870883291139254,0.04032003714150315,0.13786518016353472,0.9930449347919993,0.4529941251417747,0.07554925584691709,0.3590265854211096,0.1248306453422728,0.4529941251417747,0.07554925584691709,0.3590265854211096,0.1248306453422728,83.69558835029602
355,2025-08-04 04:52:55,4096,0.06490047461398185,4,10,10,64,32,0.01,0.005,0.005,0.005,0.0001,0.01,1e-05,5e-05,1.0,mlp,0.13889152567304588,0.34840167118116583,0.7363732723588794,0.11502751326209613,0.30698590701303563,0.9378919356713467,0.4836017095055833,0.0796243798724309,0.3596953357114191,0.13038576250084624,0.4836017095055833,0.0796243798724309,0.3596953357114191,0.13038576250084624,113.4628095626831
356,2025-08-04 04:55:22,4096,0.013251240593718688,10,100,50,32,32,0.005,0.01,0.01,0.01,0.0001,5e-05,5e-05,0.001,1.0,logistic_regression,0.12932724934770118,0.3420920936189738,0.7731775752060513,0.16404908862633438,0.37806095644453813,0.814852468710175,0.486336340753503,0.08175053153791637,0.4064056126689145,0.1361198675872834,0.486336340753503,0.08175053153791637,0.4064056126689145,0.1361198675872834,147.14853882789612
357,2025-08-04 04:57:56,4096,0.05077628575068056,6,0.1,50,32,64,0.01,0.01,0.01,0.005,1e-05,5e-05,1e-05,0.005,2.0,logistic_regression,0.14261465039678575,0.2943238355535676,0.6725849983003184,0.009466410260271958,0.0748319529858319,0.9999763758439885,0.45463830913989467,0.07813607370659108,0.36209262337712494,0.12853544576367187,0.45463830913989467,0.07813607370659108,0.36209262337712494,0.12853544576367187,153.75001120567322
358,2025-08-04 04:59:03,4096,0.012094409813068472,6,5,50,32,16,0.01,0.01,0.005,0.005,0.0005,5e-05,0.01,1e-05,0.5,logistic_regression,0.249791093174485,0.49978990831953124,0.595424912458155,0.249610998140769,0.49960965984686145,0.7476232492098411,0.3806402975410462,0.06183557760453579,0.29791783046670206,0.10241415765518369,0.3806402975410462,0.06183557760453579,0.29791783046670206,0.10241415765518369,66.73864030838013
359,2025-08-04 05:01:17,4096,0.012025359158477517,12,100,40,16,32,0.005,0.005,0.01,0.01,0.0001,0.0005,1e-05,0.005,1.0,mlp,0.14937319374683947,0.3770877630450905,0.7674138870075808,0.17942527727818966,0.40820841249043605,0.8039069793221765,0.47293578778238404,0.07360028348688874,0.3857991104756093,0.12361759407245672,0.47293578778238404,0.07360028348688874,0.3857991104756093,0.12361759407245672,133.45354676246643
360,2025-08-04 05:02:59,4096,0.015358961004303617,8,0.01,50,32,32,0.01,0.01,0.01,0.005,0.01,5e-05,1e-05,0.0001,1.0,logistic_regression,0.3622438138490342,0.4995423510004928,0.5016115762718244,0.36199274615234706,0.498766163479885,0.5022295208774711,0.28148896798677003,0.050673281360737066,0.2137850927065737,0.08192738983333664,0.28148896798677003,0.050673281360737066,0.2137850927065737,0.08192738983333664,101.79372930526733
361,2025-08-04 05:05:24,4096,0.06774105006328769,6,100,50,64,32,0.01,0.01,0.01,0.005,0.0001,5e-05,1e-05,0.01,1.0,logistic_regression,0.1495180613257923,0.37091930619366165,0.7333263445554943,0.16469657282099204,0.3787616452837656,0.8065816192238475,0.46221644715262716,0.073706591070163,0.3326577494153912,0.12067529681951814,0.46221644715262716,0.073706591070163,0.3326577494153912,0.12067529681951814,145.71576499938965
362,2025-08-04 05:07:05,4096,0.010064906843005554,6,50,50,32,64,0.005,0.01,0.005,0.01,0.001,0.005,0.001,0.005,1.0,logistic_regression,0.24999995866575053,0.49999995866283803,0.5699579944841557,0.24999936068394027,0.499999360641217,0.8252789888077112,0.3613390662267975,0.06523742026931255,0.3171736504533789,0.10821648386839612,0.3613390662267975,0.06523742026931255,0.3171736504533789,0.10821648386839612,101.06839418411255
363,2025-08-04 05:08:51,4096,0.09985464935269237,1,100,25,32,32,0.01,0.005,0.01,0.005,0.005,0.001,1e-05,0.005,2.0,mlp,0.3668356591420677,0.4994930260924742,0.5018879565108463,0.3603371292702374,0.493231508406474,0.5113496311494922,0.28245977276176976,0.050070871722182844,0.21358197772003987,0.08112361259295839,0.28245977276176976,0.050070871722182844,0.21358197772003987,0.08112361259295839,105.08468461036682
364,2025-08-04 05:10:21,4096,0.013679237816954274,6,10,50,32,16,0.01,0.01,0.01,0.005,0.0001,5e-05,0.0005,5e-05,0.5,logistic_regression,0.12112366861440796,0.3134104305077306,0.7600569067523091,0.1237031084909862,0.30521285345148913,0.8954138226668424,0.48893131674169865,0.08316796598157336,0.37159206900413955,0.1359158860779385,0.48893131674169865,0.08316796598157336,0.37159206900413955,0.1359158860779385,90.04479265213013
365,2025-08-04 05:12:44,4096,0.04244903859164249,2,1,50,16,32,0.005,0.01,0.005,0.01,0.0001,0.0001,1e-05,0.005,1.0,logistic_regression,0.11299775767875653,0.2561150292886958,0.7340780841863148,0.05786791842489327,0.17954736247346778,0.9847601197659928,0.47768497595583737,0.08217576187101347,0.3886218550043217,0.1356646502446633,0.47768497595583737,0.08217576187101347,0.3886218550043217,0.1356646502446633,142.6940462589264
366,2025-08-04 05:38:51,4096,0.01172135432946473,6,100,50,32,32,0.01,0.01,0.01,0.005,0.0001,5e-05,1e-05,0.0005,1.0,logistic_regression,0.09832094995901429,0.27259305652346794,0.7983658728091494,0.1154585093750922,0.29196258743403736,0.9243616000066743,0.5118628497557252,0.09025513819985827,0.43801031547087715,0.14966975894822762,0.5118628497557252,0.09025513819985827,0.43801031547087715,0.14966975894822762,1567.8216259479523
367,2025-08-04 05:40:15,4096,0.012988182095539577,4,100,50,64,32,0.01,0.005,0.01,0.005,5e-05,0.01,0.005,0.005,1.0,mlp,0.14697349925467576,0.3214644178134065,0.6729136604143309,0.057338098670758286,0.1909556357115323,0.9885522440066647,0.4586131232147307,0.07420269312544295,0.34888001468067004,0.12237719098088717,0.4586131232147307,0.07420269312544295,0.34888001468067004,0.12237719098088717,83.56788516044617
368,2025-08-04 05:41:52,4096,0.011401266187734127,6,0.05,50,32,64,0.01,0.01,0.005,0.005,0.0001,5e-05,5e-05,0.001,2.0,logistic_regression,0.09827464979882237,0.27436198828636443,0.799156568898608,0.11297609039635333,0.28965681671099464,0.9321577354235896,0.5135938820604594,0.09174344436569808,0.43733297602879445,0.15166970973934765,0.5135938820604594,0.09174344436569808,0.43733297602879445,0.15166970973934765,96.38136076927185
369,2025-08-04 05:43:00,4096,0.01681248239760999,6,0.05,50,32,64,0.01,0.01,0.005,0.005,0.0001,5e-05,5e-05,0.001,2.0,logistic_regression,0.10652443233680264,0.289598941853619,0.7681154122200707,0.11480636595308363,0.29265464176972283,0.935850096897022,0.4776049266805342,0.07689581856839121,0.3833050623626459,0.1280943073040348,0.4776049266805342,0.07689581856839121,0.3833050623626459,0.1280943073040348,68.22561383247375
370,2025-08-04 05:44:08,4096,0.015459341003774493,6,0.05,50,32,64,0.01,0.01,0.005,0.005,0.0001,5e-05,5e-05,0.001,2.0,logistic_regression,0.10606677086695995,0.28874794157892314,0.7692967306284173,0.11463645001074914,0.29230508497033864,0.9361774633827905,0.47827558552760724,0.07700212615166549,0.38494051172311294,0.12833298082618144,0.47827558552760724,0.07700212615166549,0.38494051172311294,0.12833298082618144,68.52815413475037
371,2025-08-04 05:45:16,4096,0.013476767304214123,6,0.05,50,32,64,0.01,0.01,0.005,0.005,0.0001,5e-05,5e-05,0.001,2.0,logistic_regression,0.10549410070731245,0.28770541001709,0.7708692056422047,0.11446874944867301,0.2919460653799629,0.9364955250329305,0.48030167789352235,0.07749822820694542,0.38875438428255604,0.12923370371574472,0.48030167789352235,0.07749822820694542,0.38875438428255604,0.12923370371574472,67.02662110328674
372,2025-08-04 05:46:54,4096,0.011692745917690654,6,0.05,50,32,64,0.01,0.01,0.005,0.005,0.0001,5e-05,5e-05,0.001,2.0,logistic_regression,0.09838767376369104,0.2745671159271878,0.7988666417853292,0.11299760987699876,0.289707649988165,0.9321135004862224,0.5130564245318308,0.09153082919914954,0.43665629425714453,0.15133845909324395,0.5130564245318308,0.09153082919914954,0.43665629425714453,0.15133845909324395,98.11718583106995
373,2025-08-04 05:48:02,4096,0.014943583231556513,6,0.05,30,32,64,0.01,0.01,0.005,0.005,0.0001,5e-05,5e-05,0.001,2.0,logistic_regression,0.10590618619569513,0.28845468698934174,0.7697300501861399,0.11458712633986227,0.29220051788985346,0.9362720872757495,0.4793570192840558,0.07735648476257974,0.3873161894354314,0.12895709418710052,0.4793570192840558,0.07735648476257974,0.3873161894354314,0.12895709418710052,67.93538641929626
374,2025-08-04 05:49:41,4096,0.01148163431390642,6,0.05,50,32,64,0.01,0.01,0.005,0.005,0.0001,5e-05,5e-05,0.001,2.0,logistic_regression,0.0983056663901084,0.27441827152394993,0.7990761850996084,0.11298185364618364,0.2896704928021657,0.9321458755477566,0.5133997578024182,0.09167257264351525,0.43720304453812586,0.15156504311531593,0.5133997578024182,0.09167257264351525,0.43720304453812586,0.15156504311531593,98.6197862625122
375,2025-08-04 05:51:18,4096,0.010023357462300786,6,0.05,50,32,64,0.01,0.01,0.005,0.005,0.0001,5e-05,5e-05,0.001,2.0,logistic_regression,0.09778658585235582,0.27347588684877233,0.8004137861962258,0.1128985829530619,0.28946714982141225,0.9323184900097871,0.5152601326224213,0.0920269312544295,0.43832565248752947,0.15211678390973585,0.5152601326224213,0.0920269312544295,0.43832565248752947,0.15211678390973585,97.79226231575012
376,2025-08-04 05:52:49,4096,0.07588489356584366,10,0.05,50,16,64,0.01,0.005,0.005,0.005,1e-05,0.0005,5e-05,0.001,2.0,mlp,0.1947778809116747,0.4079369711275692,0.6156399492603083,0.047100136684308694,0.19546688600408624,0.9992814481631924,0.4308621674168923,0.07278525868178598,0.3346525023158488,0.11956559396912372,0.4308621674168923,0.07278525868178598,0.3346525023158488,0.11956559396912372,90.67902183532715
377,2025-08-04 05:53:52,4096,0.08813404580890197,12,0.05,50,64,64,0.01,0.005,0.005,0.005,0.0005,0.0001,5e-05,0.001,2.0,mlp,0.25000041475349327,0.5000003997821496,0.5072359875809629,0.2499877696088856,0.499987748175654,0.7680844563837197,0.29319308844829767,0.05616583982990787,0.24028253101912117,0.09104904245210177,0.29319308844829767,0.05616583982990787,0.24028253101912117,0.09104904245210177,63.00204944610596
378,2025-08-04 05:55:03,4096,0.05914899956481553,8,0.05,5,16,64,0.01,0.005,0.005,0.005,0.005,0.005,5e-05,0.001,2.0,mlp,0.25000080594213214,0.5000007585113858,0.507373638380787,0.24999588219980404,0.49999582751620325,0.652336018262565,0.2775672582913265,0.05170092133238837,0.20526084352891566,0.0825973057091673,0.2775672582913265,0.05170092133238837,0.20526084352891566,0.0825973057091673,70.37960386276245
379,2025-08-04 05:56:14,4096,0.062371971194888194,1,0.05,50,64,64,0.01,0.005,0.005,0.005,0.01,0.01,5e-05,0.001,2.0,mlp,0.25000001084988976,0.5000000108286716,0.5069508055517334,0.24999957185210986,0.4999995717868883,0.7100923081183113,0.2852443607747228,0.054323175053153795,0.22016798807927707,0.08714469362906901,0.2852443607747228,0.054323175053153795,0.22016798807927707,0.08714469362906901,70.69393873214722
