trial_number,timestamp,batch_size,gamma,G,beta,num_bins,embedding_k,embedding_k1,pred_lr,impu_lr,prop_lr,dis_lr,lamb_pred,lamb_imp,lamb_prop,dis_lamb,abc_model_name,mse,mae,auc,train_mse,train_mae,train_auc,ndcg_20,precision_20,recall_20,f1_20,ndcg,precision,recall,f1,training_time
118,2025-08-02 08:40:35,4096,0.01702220018446421,10,0.1,40,32,32,0.01,0.005,0.01,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.2499997584789072,0.49999975847631783,0.6170203985897857,0.24999935815965935,0.49999935812143187,0.7767911612658482,0.3904541842080644,0.059390503189227506,0.30174894885317194,0.09924710140561627,0.3904541842080644,0.059390503189227506,0.30174894885317194,0.09924710140561627,47.884934186935425
119,2025-08-02 08:41:23,4096,0.011896905270210872,1,0.1,40,32,32,0.01,0.005,0.01,0.005,0.001,0.0005,0.0001,0.0001,mlp,0.11200199994109498,0.306400915296953,0.7744340692810023,0.15221454500952883,0.3480874224219687,0.8257427453372441,0.48311112084946617,0.07629340892983699,0.3898353794227951,0.12761224262819562,0.48311112084946617,0.07629340892983699,0.3898353794227951,0.12761224262819562,47.47550010681152
120,2025-08-02 08:42:12,4096,0.017679062663429116,12,0.1,40,32,32,0.005,0.005,0.01,0.005,0.0005,0.0005,0.0005,0.0001,mlp,0.24999624904282547,0.4999961268338112,0.51647939272563,0.24993533987678151,0.49993512065630186,0.7601351157498556,0.3085903229258108,0.059603118355776044,0.2702442642035439,0.09766577948452676,0.3085903229258108,0.059603118355776044,0.2702442642035439,0.09766577948452676,49.323286056518555
121,2025-08-02 08:43:04,4096,0.013635333585750664,1,0.1,40,32,32,0.01,0.005,0.01,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10112126191674954,0.2667477907177275,0.7808528160227836,0.09492468424891128,0.25542574833968684,0.9517256404971981,0.49698765770385517,0.08508150248051027,0.4163625160060257,0.1412909402939038,0.49698765770385517,0.08508150248051027,0.4163625160060257,0.1412909402939038,52.19806718826294
122,2025-08-02 08:43:54,4096,0.013483531502922322,1,0.1,40,32,32,0.01,0.005,0.01,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10066204956552716,0.26612393164511694,0.7791632834712963,0.09793289603703581,0.2589523496994753,0.9481622788963988,0.49887514307015984,0.08501063075832743,0.41279974599185526,0.1409868834504245,0.49887514307015984,0.08501063075832743,0.41279974599185526,0.1409868834504245,50.03632712364197
123,2025-08-02 08:44:49,4096,0.01033533214257053,1,0.1,40,32,32,0.01,0.005,0.01,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10050769464063371,0.2638538495988485,0.7799292521596389,0.09000887767646974,0.2471332554050713,0.9571580783458046,0.5059399421324905,0.08809355067328137,0.4252159011140482,0.14595008294293027,0.5059399421324905,0.08809355067328137,0.4252159011140482,0.14595008294293027,54.24590229988098
124,2025-08-02 08:45:40,4096,0.01023608090517515,1,0.1,40,32,32,0.01,0.005,0.01,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10024477258183166,0.26398794702871536,0.7807577075961263,0.09502595372124042,0.25487453956312983,0.9518125822491666,0.5007813971723079,0.08734939759036145,0.4183710482455759,0.14452434871638403,0.5007813971723079,0.08734939759036145,0.4183710482455759,0.14452434871638403,51.5746488571167
125,2025-08-02 08:46:31,4096,0.010142550443888771,1,0.1,40,32,32,0.01,0.005,0.01,0.005,0.0005,0.0005,0.005,0.0001,mlp,0.11187565196565159,0.28417969162118967,0.7555288971344326,0.07687755148296342,0.2285834289150257,0.971768264183252,0.49784942950637145,0.08593196314670447,0.3942834969096245,0.1411098048439229,0.49784942950637145,0.08593196314670447,0.3942834969096245,0.1411098048439229,50.859902143478394
126,2025-08-02 08:47:16,4096,0.013488488224174932,1,0.1,40,32,32,0.01,0.005,0.01,0.005,0.005,0.0005,0.0001,0.0001,mlp,0.2499991056547276,0.4999991056364098,0.6370080592960571,0.2499978392861273,0.49999783889719396,0.7827746559116524,0.3851544445418739,0.06055988660524451,0.3099017852011493,0.10132015481673118,0.3851544445418739,0.06055988660524451,0.3099017852011493,0.10132015481673118,45.270620346069336
127,2025-08-02 08:48:12,4096,0.015716230986690317,1,0.1,40,32,32,0.01,0.005,0.01,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10243816968821697,0.2688951280103404,0.7779649863655027,0.08948816638025277,0.24750280699612331,0.9584733265462261,0.505716143990085,0.08781006378454997,0.42812534423803167,0.14573031120081048,0.505716143990085,0.08781006378454997,0.42812534423803167,0.14573031120081048,55.8285915851593
128,2025-08-02 08:49:05,4096,0.01604225375246257,1,0.1,40,32,32,0.01,0.005,0.01,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10104872862507648,0.26651885897725236,0.7812719367217891,0.09503650485636572,0.2553005215788061,0.9516186475247814,0.5017146646049545,0.08586109142452163,0.4195550233270255,0.1425496780339403,0.5017146646049545,0.08586109142452163,0.4195550233270255,0.1425496780339403,52.76687836647034
129,2025-08-02 08:50:09,4096,0.01372058760314414,4,0.1,40,32,32,0.01,0.005,0.01,0.005,5e-05,0.0005,0.0001,0.0001,mlp,0.13986046816288636,0.300517587266333,0.6761617718832684,0.04267278753064371,0.1603085001896231,0.995315818962017,0.46577099802478067,0.07852586817859673,0.3750007935375236,0.12985901542709705,0.46577099802478067,0.07852586817859673,0.3750007935375236,0.12985901542709705,63.98295474052429
130,2025-08-02 08:50:53,4096,0.010133624602586967,1,0.1,40,32,32,0.01,0.005,0.01,0.005,0.01,0.0005,0.0001,0.0001,mlp,0.2500000172408751,0.5000000172144655,0.5133096990360443,0.24999938241256073,0.49999938233116153,0.6930399663390476,0.2859965327156121,0.05485471296952516,0.22864311118423136,0.08848147088189247,0.2859965327156121,0.05485471296952516,0.22864311118423136,0.08848147088189247,43.6793327331543
131,2025-08-02 08:51:43,4096,0.015712770716057943,1,0.1,40,32,32,0.01,0.005,0.01,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10302477159388441,0.2700304756676291,0.7720405731570918,0.09711567359071871,0.25871288391444003,0.9499683906251026,0.49109111828781976,0.0830970942593905,0.40678588192701404,0.1380032637060495,0.49109111828781976,0.0830970942593905,0.40678588192701404,0.1380032637060495,50.09684085845947
132,2025-08-02 08:52:33,4096,0.017050964349652704,1,0.1,40,32,32,0.01,0.005,0.01,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10177832220333238,0.2683024004195241,0.7755884155103838,0.09885503194844357,0.26121155254653716,0.9474016354100627,0.4930915594870752,0.08217576187101347,0.40820523162505284,0.1368102612190304,0.4930915594870752,0.08217576187101347,0.40820523162505284,0.1368102612190304,49.65384578704834
133,2025-08-02 08:53:26,4096,0.014723412842822414,1,0.1,40,32,32,0.01,0.005,0.01,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10205946001593734,0.2679812957298515,0.7785493030462671,0.09207273568526214,0.2513185560224457,0.9550975089019753,0.5014759430037949,0.08720765414599575,0.4214965365165879,0.14451512236373357,0.5014759430037949,0.08720765414599575,0.4214965365165879,0.14451512236373357,53.40478539466858
134,2025-08-02 08:54:17,4096,0.013982396773786782,1,5,40,32,32,0.01,0.005,0.01,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.11093938861755294,0.28437924740293946,0.755722350680196,0.08763596920258261,0.24563339306182103,0.9604177951960788,0.48878481121777706,0.08199858256555634,0.3848853012831276,0.13519442519785974,0.48878481121777706,0.08199858256555634,0.3848853012831276,0.13519442519785974,50.61105155944824
135,2025-08-02 08:55:03,4096,0.09183875646245836,1,0.05,40,32,32,0.01,0.005,0.01,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.13600908960401645,0.34733078051470273,0.7417694147715632,0.1533457199098138,0.3568570554761167,0.8284480025305601,0.46559709804904686,0.07324592487597448,0.34056405175267424,0.12056224044360986,0.46559709804904686,0.07324592487597448,0.34056405175267424,0.12056224044360986,46.326780557632446
136,2025-08-02 08:55:53,4096,0.018019464209754848,1,0.01,15,32,32,0.01,0.005,0.01,0.005,0.0005,0.005,0.0001,0.0001,mlp,0.10210736534512732,0.27044420614290204,0.7707389659388947,0.1026582206022481,0.26564560743289867,0.9416486383948689,0.48846478522508574,0.08043940467753367,0.395509891093059,0.13368894739970982,0.48846478522508574,0.08043940467753367,0.395509891093059,0.13368894739970982,49.68181133270264
137,2025-08-02 08:56:39,4096,0.010052619522176226,2,0.1,40,32,32,0.01,0.005,0.01,0.005,0.0005,0.0005,5e-05,0.0001,mlp,0.11342458888244043,0.311619811098123,0.7762051146022044,0.15339580314938056,0.3532562140882418,0.8275327063913367,0.48518537228375685,0.07717930545712261,0.3963714706413687,0.12920124451767975,0.48518537228375685,0.07717930545712261,0.3963714706413687,0.12920124451767975,46.60334801673889
138,2025-08-02 08:57:35,4096,0.014234200315312346,1,10,5,32,32,0.01,0.005,0.01,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.11057716450217883,0.28306372766774046,0.7533007774107834,0.07965941504899511,0.23375620669169925,0.9696376346424893,0.4909234410323501,0.08458540042523034,0.39013086095977156,0.13902778470762836,0.4909234410323501,0.08458540042523034,0.39013086095977156,0.13902778470762836,55.45180821418762
139,2025-08-02 08:58:30,4096,0.011761129359735303,1,0.1,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10161211843724342,0.2675554376887841,0.778672452999323,0.0915860742833673,0.25038327660924303,0.9554476532598721,0.5067120724587122,0.08781006378454997,0.42421441289444023,0.14550200762351445,0.5067120724587122,0.08781006378454997,0.42421441289444023,0.14550200762351445,55.000004529953
140,2025-08-02 08:59:23,4096,0.011297264200971243,1,0.1,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.09994565141618056,0.2640125363203518,0.7835408287040269,0.09807914992416437,0.25867432327861106,0.9471296700611311,0.5027389073298479,0.08628632175761872,0.42347679085792356,0.1433617055787591,0.5027389073298479,0.08628632175761872,0.42347679085792356,0.1433617055787591,52.74218463897705
141,2025-08-02 09:00:23,4096,0.01152671180967234,1,0.1,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10067702688174168,0.2642306437901162,0.783021722858497,0.08832826030611415,0.24482141932863716,0.9600094475457351,0.5042072520865788,0.08816442239546421,0.4168250571901305,0.1455441821769488,0.5042072520865788,0.08816442239546421,0.4168250571901305,0.1455441821769488,60.84497833251953
142,2025-08-02 09:01:20,4096,0.011472460150332067,1,0.1,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10015803019948932,0.26377424474949657,0.7847538690213582,0.09138580200301179,0.24948763737885452,0.9560677123311425,0.5070387038238598,0.08894401133947555,0.4254130113091179,0.14712714334879157,0.5070387038238598,0.08894401133947555,0.4254130113091179,0.14712714334879157,56.42283844947815
143,2025-08-02 09:02:15,4096,0.011427357177808326,1,0.1,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10034336849989736,0.2645236900688107,0.7842607976431775,0.0949089122308234,0.25474836310217475,0.9519873543319852,0.5075297719045514,0.08713678242381291,0.4237731434931909,0.14455083500421173,0.5075297719045514,0.08713678242381291,0.4237731434931909,0.14455083500421173,54.66213607788086
144,2025-08-02 09:03:10,4096,0.01164074666286043,1,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10082349925313,0.26588586080565624,0.7821912642346017,0.0937859916295879,0.25348293934632476,0.9534524662525348,0.5032194712081797,0.08703047484053864,0.42145172589727203,0.14426913576908873,0.5032194712081797,0.08703047484053864,0.42145172589727203,0.14426913576908873,55.50338673591614
145,2025-08-02 09:04:15,4096,0.011443550466027222,1,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0001,0.0005,0.0001,0.0001,mlp,0.1387603015954129,0.23969018582523882,0.6834135913814109,0.021492563593265398,0.08794675423340681,0.9978765102516574,0.4506972409951206,0.07880935506732814,0.37846696653955453,0.13045389029748272,0.4506972409951206,0.07880935506732814,0.37846696653955453,0.13045389029748272,65.17005896568298
146,2025-08-02 09:05:09,4096,0.010139779286727062,6,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.22529764016725315,0.47407370182862074,0.6881219939489895,0.22808832947707375,0.4764378902902611,0.7501296466469783,0.43374624235796255,0.058540042523033305,0.3077251607065263,0.09836721498152658,0.43374624235796255,0.058540042523033305,0.3077251607065263,0.09836721498152658,53.20099663734436
147,2025-08-02 09:06:11,4096,0.012553628136391931,1,0.1,40,32,32,0.005,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.1026697662452461,0.2707654704247929,0.7711904613056731,0.10238821387531186,0.2660199233485472,0.9437589418296879,0.48819805939943395,0.0797661233167966,0.40374538457063014,0.13321380611998382,0.48819805939943395,0.0797661233167966,0.40374538457063014,0.13321380611998382,62.50809669494629
148,2025-08-02 09:07:05,4096,0.0115668366074522,1,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10071752879670974,0.2659257207557975,0.7795683222351639,0.099173007310944,0.26067005914891656,0.9467917027595609,0.4971675737930161,0.08352232459248761,0.4131706837562334,0.138954949559346,0.4971675737930161,0.08352232459248761,0.4131706837562334,0.138954949559346,53.92072796821594
149,2025-08-02 09:07:52,4096,0.016724561801619367,8,0.1,40,32,32,0.01,0.005,0.005,0.005,0.001,0.0005,0.0005,0.0001,mlp,0.24999993985142563,0.4999999396212425,0.5108780285251161,0.24999847083791654,0.4999984706129199,0.7255948836102268,0.30586209388802804,0.05868178596739901,0.26411992917689225,0.09602817101981607,0.30586209388802804,0.05868178596739901,0.26411992917689225,0.09602817101981607,46.86326503753662
150,2025-08-02 09:08:47,4096,0.013896840889562155,1,0.1,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.01,0.005,0.0001,mlp,0.11493624031420553,0.2921611407565216,0.7463036817367315,0.07932910090614402,0.23447673636723385,0.9703268660636347,0.49069307470943224,0.08309709425939052,0.3848266532171651,0.13668028967696172,0.49069307470943224,0.08309709425939052,0.3848266532171651,0.13668028967696172,55.26878023147583
151,2025-08-02 09:09:42,4096,0.011431375015205279,1,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.09906601315483234,0.26236354993942895,0.7804672392273397,0.09836738629895356,0.2592735354971703,0.9474103863795719,0.4988836946595324,0.0854004252303331,0.4198130895306745,0.141928967914247,0.4988836946595324,0.0854004252303331,0.4198130895306745,0.141928967914247,54.82313561439514
152,2025-08-02 09:10:36,4096,0.01112999324260034,1,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10124579950311415,0.2666253947788376,0.7814595781590545,0.09495372887340171,0.25561313184893075,0.9518852251563943,0.5043872360357369,0.08656980864635011,0.4233344667237062,0.1437445636284541,0.5043872360357369,0.08656980864635011,0.4233344667237062,0.1437445636284541,54.15490198135376
153,2025-08-02 09:11:31,4096,0.010295633751407086,1,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.09983573295239266,0.26361260327777647,0.7824963790238839,0.09515631176834494,0.254185060115568,0.9510063820587784,0.4980690412899948,0.08571934798015593,0.41788394854877187,0.1422577645852092,0.4980690412899948,0.08571934798015593,0.41788394854877187,0.1422577645852092,54.97209596633911
154,2025-08-02 09:12:23,4096,0.013035977098742449,1,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10167772595289132,0.26723895812861675,0.7793718364196326,0.09778242456965222,0.25878438095225903,0.9481597816358971,0.495256671110855,0.08490432317505316,0.410308182967614,0.140694906271268,0.495256671110855,0.08490432317505316,0.410308182967614,0.140694906271268,52.059027433395386
155,2025-08-02 09:13:18,4096,0.011754798366524915,1,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10077317325204467,0.26545937888308485,0.7796788545079674,0.09536698418319325,0.2551108736845219,0.9512344587646402,0.4992906145765543,0.08561304039688165,0.4107430028676699,0.14169247166193488,0.4992906145765543,0.08561304039688165,0.4107430028676699,0.14169247166193488,54.80501699447632
156,2025-08-02 09:14:07,4096,0.01326445351390495,10,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.24999963761337674,0.4999996375760424,0.6087976805372535,0.24999882964132875,0.49999882958341973,0.7865009784770602,0.3643248156746669,0.05999291282778172,0.297779591009595,0.09986605931824989,0.3643248156746669,0.05999291282778172,0.297779591009595,0.09986605931824989,49.17278432846069
157,2025-08-02 09:15:04,4096,0.01551382031101652,1,1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10777869700604258,0.27750466548469555,0.7634322008762819,0.08407199992149794,0.23965876688213164,0.9642777197906314,0.4995571168452637,0.08614457831325302,0.4042624715316802,0.142024957222706,0.4995571168452637,0.08614457831325302,0.4042624715316802,0.142024957222706,56.303444623947144
158,2025-08-02 09:15:59,4096,0.01021472064935049,1,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.09954928080381135,0.26286878720718315,0.7822439696671927,0.09232861742874814,0.25117057189685627,0.9552190816193487,0.5063103532454882,0.08781006378454997,0.4244152895827448,0.14551381888618012,0.5063103532454882,0.08781006378454997,0.4244152895827448,0.14551381888618012,55.36583089828491
159,2025-08-02 09:16:49,4096,0.01034269474989538,12,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.24999997054966133,0.49999997054758066,0.5531588002836741,0.2499996093243882,0.49999960930056214,0.7432854984402338,0.33850976862421783,0.060595322466335935,0.28429123079371316,0.09989788608144083,0.33850976862421783,0.060595322466335935,0.28429123079371316,0.09989788608144083,50.22068667411804
160,2025-08-02 09:17:37,4096,0.018830327242636374,1,0.1,30,32,32,0.01,0.005,0.005,0.005,0.005,0.0005,0.0001,0.0001,mlp,0.24999911840066377,0.4999991183800053,0.6329473839310938,0.24999801258683607,0.4999980124724521,0.7830505566789989,0.38921300312684065,0.05850460666194189,0.29587032112171535,0.09769188169393213,0.38921300312684065,0.05850460666194189,0.29587032112171535,0.09769188169393213,47.14040541648865
161,2025-08-02 09:18:35,4096,0.01180947340030152,1,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10169361636415591,0.26651428467985383,0.7787921974563525,0.08728645475447702,0.24415451478035835,0.960472840056743,0.5080029551590965,0.08855421686746989,0.42467733587647416,0.14654971503151953,0.5080029551590965,0.08855421686746989,0.42467733587647416,0.14654971503151953,58.04217767715454
162,2025-08-02 09:19:30,4096,0.01346157609215857,1,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10081030217175874,0.26582166860859896,0.7815678222916218,0.09471742633474935,0.25457307251934785,0.9519686552077669,0.5010651888397636,0.08642806520198441,0.4145995465690543,0.14303817115755488,0.5010651888397636,0.08642806520198441,0.4145995465690543,0.14303817115755488,55.44326329231262
163,2025-08-02 09:20:22,4096,0.014378263386670464,1,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10008240014035963,0.2652616487903706,0.7764793034920323,0.10243971494222312,0.26458926202262123,0.9417563694501979,0.4905290850520287,0.08242381289865344,0.40514345958963033,0.13697994346464792,0.4905290850520287,0.08242381289865344,0.40514345958963033,0.13697994346464792,51.731990575790405
164,2025-08-02 09:21:13,4096,0.010174670755407764,1,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10010729455675524,0.2654343172474665,0.7750125552693885,0.10361656806300648,0.2666097438984224,0.9408839111056989,0.48589312045232197,0.08160878809355068,0.4075376727350902,0.13598649172697602,0.48589312045232197,0.08160878809355068,0.4075376727350902,0.13598649172697602,50.683398723602295
165,2025-08-02 09:22:08,4096,0.01662820825356216,1,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10077031383431695,0.26581050831146585,0.7805546245031632,0.09602189325041167,0.25627267176278246,0.9502646080923951,0.5002922511702953,0.08501063075832743,0.41097010496328573,0.14087977749746508,0.5002922511702953,0.08501063075832743,0.41097010496328573,0.14087977749746508,55.36121463775635
166,2025-08-02 09:23:13,4096,0.016846886294920697,1,0.1,30,32,32,0.01,0.005,0.005,0.005,5e-05,0.005,0.0001,0.0001,mlp,0.18089221906699757,0.27446403611221426,0.646946669585327,0.016510641211710742,0.06493630788560086,0.9980615831181343,0.4095112746035335,0.07076541459957476,0.32963376521916693,0.1165170721494139,0.4095112746035335,0.07076541459957476,0.32963376521916693,0.1165170721494139,65.07571792602539
167,2025-08-02 09:24:06,4096,0.015648492004944843,1,0.05,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.09978039663168996,0.2644116915625803,0.7779248676400309,0.10230076578955045,0.26462212896068577,0.9423490472131008,0.4940302276273957,0.08306165839829908,0.4124303811934421,0.1382752847613698,0.4940302276273957,0.08306165839829908,0.4124303811934421,0.1382752847613698,53.31723928451538
168,2025-08-02 09:24:53,4096,0.013640545191946072,1,5,15,32,32,0.01,0.005,0.005,0.005,0.01,0.0005,5e-05,0.0001,mlp,0.24999999586759922,0.49999999586503685,0.5115124140504838,0.24999971601037235,0.49999971599344223,0.6763464434234641,0.28921263303153627,0.05453579021970234,0.21925469005280065,0.08734582568031142,0.28921263303153627,0.05453579021970234,0.21925469005280065,0.08734582568031142,46.29881548881531
169,2025-08-02 09:25:46,4096,0.017538157260251493,4,0.1,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.005,mlp,0.17073064752410902,0.4067569888815395,0.7321327600119601,0.1886898505680336,0.4235891223488005,0.7907014315560799,0.44082290220088116,0.061800141743444365,0.32912379775006806,0.1040606383863195,0.44082290220088116,0.061800141743444365,0.32912379775006806,0.1040606383863195,52.81961011886597
170,2025-08-02 09:26:42,4096,0.013194619388023505,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.09890311967941366,0.2633579502628173,0.7843199431645479,0.09951158950223309,0.26138669345195026,0.9456754551493438,0.5059826974624709,0.08667611622962439,0.4227055771622545,0.14385470939505954,0.5059826974624709,0.08667611622962439,0.4227055771622545,0.14385470939505954,56.17182636260986
171,2025-08-02 09:27:38,4096,0.013281049796371295,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.09956354396416765,0.2647731057450963,0.7804535057399534,0.10099068341044189,0.26370930201158976,0.9437726897516832,0.49159593741802293,0.08313253012048193,0.4056518273597185,0.13798666933720918,0.49159593741802293,0.08313253012048193,0.4056518273597185,0.13798666933720918,55.85533666610718
172,2025-08-02 09:28:32,4096,0.015147247580769147,1,0.01,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.09902279925525694,0.2623835297160226,0.7841173912608239,0.09944359501915659,0.2604876991623539,0.9458583702030735,0.49983127368625413,0.08621545003543586,0.4238964209337877,0.14328786597252902,0.49983127368625413,0.08621545003543586,0.4238964209337877,0.14328786597252902,54.50269651412964
173,2025-08-02 09:29:34,4096,0.054117690863990014,1,10,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.11602288289541458,0.3017026960773133,0.7593604471958002,0.09613040095251857,0.2659007206965615,0.9504220326993205,0.4927049702211752,0.08384124734231042,0.38811064055258965,0.1378940567687634,0.4927049702211752,0.08384124734231042,0.38811064055258965,0.1378940567687634,61.71665644645691
174,2025-08-02 09:30:28,4096,0.015065475067376662,1,0.01,5,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10029376500284001,0.26591849314904414,0.7779756999723745,0.10402189269223916,0.2675617658483273,0.9398142522358834,0.48792605044407933,0.08160878809355068,0.40049455366230835,0.13558866878379722,0.48792605044407933,0.08160878809355068,0.40049455366230835,0.13558866878379722,54.35067892074585
175,2025-08-02 09:31:20,4096,0.019552252395909624,1,0.01,30,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.10090340218243496,0.2682466098578868,0.7747549091301538,0.10635649503106256,0.27110353549784183,0.9368602182943475,0.48944058742897245,0.08054571226080794,0.4012299385484286,0.13415933796762064,0.48944058742897245,0.08054571226080794,0.4012299385484286,0.13415933796762064,51.90423226356506
176,2025-08-02 09:32:18,4096,0.012083920745476012,2,0.01,40,32,32,0.005,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.11317155673816631,0.3097672402042124,0.7719885320982138,0.1518950436863594,0.34959998723056,0.8329561814115242,0.4691922601343372,0.07150956768249468,0.3743005112095415,0.12007834280666017,0.4691922601343372,0.07150956768249468,0.3743005112095415,0.12007834280666017,57.9003849029541
177,2025-08-02 09:33:12,4096,0.016033686353499315,1,0.01,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.099083231175545,0.26271708261645316,0.7845162199114283,0.10059127183800538,0.2619704778055096,0.9436505857553834,0.5002604469517556,0.08653437278525869,0.4169471559101935,0.14332307568371758,0.5002604469517556,0.08653437278525869,0.4169471559101935,0.14332307568371758,53.96787714958191
178,2025-08-02 09:34:10,4096,0.014788788858298652,1,0.01,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.01,0.0001,0.0001,mlp,0.1005843818065881,0.2646520660665568,0.7836047557028787,0.09631260807174119,0.2550288132511307,0.9493606934668154,0.500012289052059,0.08731396172927003,0.4198515096234709,0.14456385820375847,0.500012289052059,0.08731396172927003,0.4198515096234709,0.14456385820375847,57.60617017745972
179,2025-08-02 09:35:05,4096,0.010134695600370058,1,0.01,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.01,0.0001,0.0001,mlp,0.10010435864738687,0.2649860277188216,0.7800743279938872,0.09695416516422374,0.25640452568930194,0.9485008333370069,0.49847850468175076,0.08628632175761872,0.41590267644033685,0.14292114039917567,0.49847850468175076,0.08628632175761872,0.41590267644033685,0.14292114039917567,55.13925242424011
180,2025-08-02 09:35:56,4096,0.015329342158414588,6,0.01,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.01,0.0005,0.0001,mlp,0.24132455890502183,0.4911816769369234,0.675432196626768,0.24201605498375817,0.49182342331312784,0.7509073980441949,0.44878762803903244,0.06073706591070163,0.32308269621110897,0.10225161365273136,0.44878762803903244,0.06073706591070163,0.32308269621110897,0.10225161365273136,50.712557315826416
181,2025-08-02 09:36:48,4096,0.013141259489825538,1,0.01,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.01,0.0001,0.0001,mlp,0.10117836634614658,0.2674922833785648,0.7762743496218069,0.10184844048056722,0.26363556892373524,0.9425411958216298,0.4949995547084072,0.08306165839829908,0.40958301667511177,0.13811433001582096,0.4949995547084072,0.08306165839829908,0.40958301667511177,0.13811433001582096,52.63972520828247
182,2025-08-02 09:37:47,4096,0.0118783310515373,1,0.01,40,32,32,0.01,0.005,0.005,0.005,0.0005,0.0005,0.0001,0.0001,mlp,0.09905228395624913,0.26057295220732385,0.7883656623776806,0.09299983223587392,0.2511893611971082,0.9542680687937972,0.5050561208779313,0.08848334514528704,0.4241772225965056,0.14642288465876155,0.5050561208779313,0.08848334514528704,0.4241772225965056,0.14642288465876155,58.895201444625854
