trial_number,timestamp,batch_size,gamma,G,beta,num_bins,embedding_k,embedding_k1,pred_lr,impu_lr,prop_lr,dis_lr,lamb_pred,lamb_imp,lamb_prop,dis_lamb,abc_model_name,mse,mae,auc,ndcg_5,precision_5,recall_5,f1_5,ndcg_10,precision_10,recall_10,f1_10,ndcg,precision,recall,f1,training_time
49,2025-07-27 00:18:20,64,0.19047064652304718,8,0.07088747087566252,10,16,16,0.007994376414797345,0.0054219260462372645,0.00637885528538896,0.00563681852100354,3.2959223076954364e-07,0.13090926312457865,0.8329997198489423,3.476497299446491,mlp,0.22816646851754316,0.4539883790142242,0.674649153739022,0.6419333866804386,0.5137931034482759,0.43149616188409295,0.4690622442697409,0.705376809170893,0.4451724137931034,0.7026045984666675,0.5450190789685384,0.6419333866804386,0.5137931034482759,0.43149616188409295,0.4690622442697409,54.37623739242554
50,2025-07-27 00:18:32,256,0.025241338365631916,4,0.03622923387257199,15,8,4,0.006799463007346909,0.006552596346640957,0.006177639305944994,0.006409835529846022,0.014665207298466518,0.0007709152004330011,3.3412815744144546,1.180511278477598,logistic_regression,0.25002279800585264,0.500020076668468,0.5137659019501855,0.47975117893636066,0.41793103448275865,0.329196507515473,0.3682943786708335,0.5650914510348715,0.4048275862068966,0.613810442431132,0.48788164747829577,0.47975117893636066,0.41793103448275865,0.329196507515473,0.3682943786708335,9.022696256637573
51,2025-07-27 00:19:01,128,0.14674804076301723,8,0.023465026869077952,20,4,4,0.008655850577506237,0.005766616300574171,0.007248806177723007,0.00648408481460784,5.512161288109718e-06,0.0007542047240289867,3.483985120380088,5.184362412689664,logistic_regression,0.2279741392459043,0.4690083202809609,0.7065117282561542,0.6308880768099004,0.5179310344827586,0.4359090095728027,0.47339342833303244,0.6954582839395504,0.45206896551724146,0.7058207309931449,0.5511399724210811,0.6308880768099004,0.5179310344827586,0.4359090095728027,0.47339342833303244,28.97329306602478
52,2025-07-27 00:19:39,128,0.13117487924671167,8,0.02192819069067693,20,4,4,0.008830897539179629,0.006100852336073444,0.007330444736826258,0.006859064254362032,6.205767710668935e-05,0.00014027667264976358,0.0019377206815549117,5.659572139210164,logistic_regression,0.21740235056315507,0.42677729478535437,0.7132512320604041,0.6318546405146396,0.5158620689655173,0.44109489648282757,0.47555769825690164,0.7011055766512023,0.45413793103448274,0.7253276799828524,0.558556025428049,0.6318546405146396,0.5158620689655173,0.44109489648282757,0.47555769825690164,37.79093527793884
53,2025-07-27 00:20:18,128,0.1274544738891374,8,0.022493772344372182,20,4,4,0.00835792417268719,0.006137812893488743,0.007438056408262958,0.006750242823859537,6.19723997127716e-05,0.0001877161620072861,0.001732486941663685,6.125110306736369,logistic_regression,0.21758844860656779,0.42783196287326003,0.721468705704403,0.6389261394533395,0.5137931034482759,0.4417907236441719,0.4750792563462643,0.705939509538176,0.45379310344827584,0.7156626323867703,0.555408395583026,0.6389261394533395,0.5137931034482759,0.4417907236441719,0.4750792563462643,39.2550323009491
54,2025-07-27 00:20:59,128,0.13057521290029517,8,0.022351428963026717,20,4,4,0.008775472001727899,0.005984973855866869,0.008158460767930647,0.006825709391055413,5.7162979106866356e-05,5.3727258309583205e-05,0.0012994707141434424,5.6949064192553385,logistic_regression,0.22615668873701059,0.4156658262557326,0.7074944960364502,0.6007371066707636,0.4937931034482758,0.4069060106560106,0.44615871974827875,0.6718108734496784,0.4396551724137931,0.6910517930345517,0.5374062502445008,0.6007371066707636,0.4937931034482758,0.4069060106560106,0.44615871974827875,40.95435667037964
55,2025-07-27 00:21:35,128,0.12327839426350687,8,0.02981837222423736,20,4,4,0.00822119051840744,0.006008631142712062,0.008084499200899735,0.006754425259998475,1.881367905771831e-05,9.470101227898248e-06,0.0014918868996281673,6.211459553161803,logistic_regression,0.2799735362637943,0.4397264601511277,0.6197795476039683,0.5615876032511866,0.4724137931034483,0.3913887692767003,0.42810119146353104,0.6358053318608206,0.42827586206896556,0.677894117376876,0.5249205690006281,0.5615876032511866,0.4724137931034483,0.3913887692767003,0.42810119146353104,35.567700147628784
56,2025-07-27 00:22:07,128,0.13493508480380384,8,0.022697593184082786,20,4,4,0.007790333146552399,0.007367421121793636,0.008440474857694967,0.007350951719516764,7.18994012042915e-05,5.7544259672290686e-05,0.0004811737072410093,5.598785357476741,logistic_regression,0.23342229350516522,0.43290361523254905,0.6829165052402681,0.5859226528319059,0.4944827586206897,0.4140770101545964,0.45072200927112355,0.6503421191400361,0.4351724137931034,0.6803691806278013,0.5308235929256139,0.5859226528319059,0.4944827586206897,0.4140770101545964,0.45072200927112355,32.49763822555542
57,2025-07-27 00:22:53,128,0.11586304247007073,6,0.03939574137362801,20,4,4,0.009285329624041355,0.006381227481451072,0.007726043685621429,0.006950896611296952,3.8066948385532336e-05,0.0002509451336940949,0.01604462547237741,5.620909638611468,logistic_regression,0.23043174243977796,0.4184050144838693,0.6898536838857403,0.6209062314364895,0.5041379310344828,0.43139950566674706,0.46494099691616675,0.6898168379235807,0.44206896551724134,0.7096088011605254,0.5447635401625909,0.6209062314364895,0.5041379310344828,0.43139950566674706,0.46494099691616675,46.00568985939026
58,2025-07-27 00:23:44,128,0.13153024242317465,2,0.019978221519308018,20,16,4,0.008853428003819983,0.006179687587012698,0.008848595424523677,0.00633592264679217,7.682844393799982e-05,4.4582877999573817e-05,0.0019790582199215954,6.09770091055554,logistic_regression,0.30710217505818715,0.43002168431050447,0.6268502171813366,0.5472770047389321,0.46482758620689657,0.37757252804666597,0.41668115628279734,0.6224562901403258,0.426551724137931,0.6573148499010568,0.5173677078755925,0.5472770047389321,0.46482758620689657,0.37757252804666597,0.41668115628279734,50.619978189468384
59,2025-07-27 00:24:21,128,0.10803513979195829,8,0.027245814430930264,20,4,4,0.007505983354506475,0.009863215567685182,0.009095640229645728,0.00781717312645569,0.00038598018315339123,0.00015402363748736667,0.0001513321832640419,7.310939868084793,logistic_regression,0.22550033681146955,0.466526999112604,0.7142702482834671,0.6016006264544507,0.4882758620689655,0.4082509013974531,0.44469182392175255,0.6769607311639347,0.4406896551724138,0.6941402658644038,0.5391123880935236,0.6016006264544507,0.4882758620689655,0.4082509013974531,0.44469182392175255,36.63747477531433
60,2025-07-27 00:24:49,128,0.10645054917642577,8,0.043781164284654644,20,4,4,0.007142442231260482,0.005166764101138814,0.009182232259361267,0.0076444479835440305,0.0006645970548011906,0.00014856481008846542,0.00013297814932515726,7.532756124718133,logistic_regression,0.24831684380669647,0.4980602793202832,0.5748444313498959,0.5152730268931803,0.43310344827586206,0.35283464141222765,0.38887006972129157,0.6001746664846578,0.41551724137931034,0.6442661840075634,0.505204556100833,0.5152730268931803,0.43310344827586206,0.35283464141222765,0.38887006972129157,27.952363967895508
61,2025-07-27 00:25:12,128,0.1247158076621564,8,0.027075799724547586,20,4,4,0.007511135160034275,0.009954918374938799,0.009969209958612524,0.008352969848555032,0.00032377347660109514,0.0004296262533706428,0.0005227795935340083,7.149269368605751,logistic_regression,0.2220169805562594,0.46214794906434314,0.7270317300502103,0.6387900992499067,0.5206896551724138,0.4473161369282059,0.4812220897661604,0.703032653016027,0.45413793103448274,0.7145939788181167,0.5553441783087578,0.6387900992499067,0.5206896551724138,0.4473161369282059,0.4812220897661604,23.680681228637695
62,2025-07-27 00:25:52,128,0.12380570330073828,8,0.0278402057286769,20,4,4,0.007579916890083615,0.009962383986951961,0.009494870285967419,0.008262657542336701,0.00027601837226449673,2.2408196891698123e-06,5.2035166911433214e-05,6.961742857950389,logistic_regression,0.22570999887536977,0.4474018626460998,0.6754966906621692,0.6159577687430232,0.5082758620689655,0.42447711770987634,0.4626122405606088,0.6835756853120087,0.446896551724138,0.705034850207264,0.5470423722709374,0.6159577687430232,0.5082758620689655,0.42447711770987634,0.4626122405606088,39.804773807525635
63,2025-07-27 00:26:28,128,0.13975855093533598,8,0.014933387722102988,20,4,4,0.007488067008895802,0.009283118088391036,0.009951647662352313,0.007822783702695624,0.00013048272132183943,0.00040073566815900007,0.0007670754019391214,7.416519976685234,logistic_regression,0.21943757283079096,0.4479149479740139,0.7070250062057335,0.6359833576333668,0.5172413793103449,0.44272950708295533,0.47709367888299986,0.6941199050901901,0.44482758620689655,0.7036955190403466,0.5450881705892054,0.6359833576333668,0.5172413793103449,0.44272950708295533,0.47709367888299986,36.163727045059204
64,2025-07-27 00:26:50,128,0.11435630342058287,8,0.9645908232703344,20,4,4,0.007854502400718706,0.00904931974923917,0.009893004731008436,0.006857066127375569,0.0015550876251128733,8.190940200952977e-05,0.00028799054628667325,7.982803840488065,logistic_regression,0.24999897074155625,0.49999897058025516,0.6061110814679401,0.5128192212927525,0.44482758620689655,0.3536423585992552,0.39402829819577306,0.5951345871016461,0.42172413793103447,0.6401231431403845,0.5084636661464048,0.5128192212927525,0.44482758620689655,0.3536423585992552,0.39402829819577306,21.47750997543335
65,2025-07-27 00:27:18,128,0.10065660879169204,8,0.7300174205165325,20,4,4,0.008288050930721047,0.00982395629168381,0.008225207545650086,0.00846799615337605,0.0004710370949035168,0.00020879402067704836,8.039822884964945e-06,5.84038526924351,logistic_regression,0.23227435305969046,0.47723363838640265,0.7037125751744372,0.6140811522107762,0.503448275862069,0.4213167818771267,0.45873534180962733,0.6813763453612349,0.4479310344827586,0.7007935359659498,0.5465316605902171,0.6140811522107762,0.503448275862069,0.4213167818771267,0.45873534180962733,28.59369134902954
66,2025-07-27 00:27:51,128,0.10815635627366532,8,0.012141414027359599,20,4,4,0.007006926068776888,0.009452046795806976,0.007386677257359102,0.008045569872500567,1.557710207676939e-05,0.001327157960207266,0.00030058551340625736,6.360990548977822,logistic_regression,0.22295305621438233,0.4375808473499813,0.6925822733322043,0.6133978864341937,0.5027586206896553,0.41830083230945303,0.45665749111081316,0.6882581909863071,0.45,0.7098086300672507,0.5508044607527051,0.6133978864341937,0.5027586206896553,0.41830083230945303,0.45665749111081316,32.03613877296448
67,2025-07-27 00:28:20,128,0.0965118620082293,8,0.03468590803119946,20,4,4,0.00736950562587928,0.008782578305331253,0.00953324006028027,0.007314640747466268,5.039476489086226e-05,2.1705800650747283e-05,0.009704841922557087,9.266994342448129,logistic_regression,0.2625775885394842,0.44290846465393835,0.635634906457752,0.5295027238577975,0.45103448275862074,0.3619259619690654,0.4015966339132621,0.6160737530233265,0.43,0.6636483631311217,0.5218657216829179,0.5295027238577975,0.45103448275862074,0.3619259619690654,0.4015966339132621,29.69894003868103
68,2025-07-27 00:28:39,128,0.13630951696774077,8,0.02590777296142591,20,8,8,0.008042514798926962,0.005584357672605159,0.00911959232307985,0.007140743042368375,0.00367302117238458,0.000171309275977232,5.9321235184984745e-05,8.817040416652848,logistic_regression,0.24999989525658453,0.499999895216576,0.5331088443107153,0.5026122958292102,0.4220689655172414,0.32209805041701595,0.36536849396356563,0.584118051699614,0.4031034482758621,0.6182138742483569,0.48800532211786385,0.5026122958292102,0.4220689655172414,0.32209805041701595,0.36536849396356563,18.64094066619873
69,2025-07-27 00:29:13,128,0.12031862393921715,8,0.010211723065338983,20,4,4,0.008726151907980829,0.007791102808455824,0.0076550003149731425,0.0066046408812104425,0.00027948512059948753,4.029692799002744e-05,2.116594597926286e-05,6.767128405065251,logistic_regression,0.21738817168527563,0.44493627234779554,0.7100961676019731,0.6211384555395478,0.5041379310344828,0.4414861718741029,0.4707365740453431,0.688946833193355,0.44586206896551717,0.7105479864962623,0.5479135949436176,0.6211384555395478,0.5041379310344828,0.4414861718741029,0.4707365740453431,34.27018737792969
70,2025-07-27 00:30:03,128,0.1258006557926812,8,0.010028398494331587,20,4,4,0.0084576971114165,0.00908492402218471,0.006788522251261102,0.006633037994228933,0.0002929596268948588,0.0004659896960032668,1.2466786498506344e-05,6.768530756257188,mlp,0.23241110872113985,0.47196423285159056,0.6688610990605176,0.598350869332572,0.4862068965517241,0.39806094767301664,0.4377406218501972,0.6732050455530609,0.4417241379310345,0.6918761602382292,0.5391995766582494,0.598350869332572,0.4862068965517241,0.39806094767301664,0.4377406218501972,49.92794919013977
71,2025-07-27 00:30:31,128,0.119930650490285,8,0.01189946183924628,20,4,4,0.00873356549562703,0.007847247300663952,0.007897666468677173,0.00630360182658155,0.0011067603963725722,3.999785139372171e-05,3.176832134290864e-06,6.600938150600705,logistic_regression,0.2499925177463182,0.4999925153522656,0.6054029318900459,0.5380147282245468,0.4572413793103449,0.3439045293786673,0.3925561615149356,0.6157364210222322,0.4244827586206896,0.6369872273320549,0.5094634780866851,0.5380147282245468,0.4572413793103449,0.3439045293786673,0.3925561615149356,27.845091819763184
72,2025-07-27 00:31:21,128,0.11205640260432892,8,0.01646485442283598,20,4,4,0.008281936527505276,0.00968366472018651,0.007638631255351002,0.008304954248150543,0.00011146148330270341,1.2551313348692843e-05,0.002594057494905869,7.957005429686723,logistic_regression,0.25385056628482106,0.42906842669722994,0.6603218359072628,0.5755706924383637,0.48413793103448277,0.39887638702293876,0.4373908436199046,0.6522007572393324,0.44034482758620686,0.6933014782152714,0.5386013579855092,0.5755706924383637,0.48413793103448277,0.39887638702293876,0.4373908436199046,49.53534436225891
73,2025-07-27 00:32:00,128,0.14228547579784662,8,0.021655791795830347,20,4,4,0.00935150190816908,0.008480915880591588,0.008619238028435975,0.007483288540477764,2.8759880470287574e-05,9.979331381897189e-05,0.001009763838432075,7.164938645429738,logistic_regression,0.2237015091989355,0.42370148452966283,0.7078223752840911,0.6117341433593083,0.4951724137931035,0.431188069593242,0.4609705207604962,0.6856423628065743,0.44620689655172413,0.71263984100191,0.548795283289753,0.6117341433593083,0.4951724137931035,0.431188069593242,0.4609705207604962,39.46191215515137
74,2025-07-27 00:32:45,128,0.14385280135747694,8,0.014371125990535428,20,4,4,0.00978285807728408,0.008665698142287862,0.0074366573524190975,0.007480135446743471,2.6222098034563507e-05,9.024513892937239e-05,0.00013474863009090422,7.380003281511494,logistic_regression,0.21707854895457734,0.41636878603764266,0.7127870586679595,0.6383623483537401,0.5172413793103449,0.44780646078059877,0.48002600869281903,0.7043071896156147,0.450344827586207,0.7151213537420434,0.5526564526945645,0.6383623483537401,0.5172413793103449,0.44780646078059877,0.48002600869281903,44.70940375328064
75,2025-07-27 00:33:13,128,0.08521419501931853,6,0.01461336036242373,20,4,4,0.009895663262217838,0.007954120526390284,0.0074298276842054275,0.009166973529716469,0.00019313257882173278,0.0015807625878413443,3.252176402124367e-05,7.300280535144592,logistic_regression,0.22987299039671624,0.4450194363289609,0.6677663960889574,0.6201625995694295,0.5055172413793103,0.43279018395397706,0.46633522016677403,0.6894823008500329,0.4489655172413793,0.7081354852044508,0.5495257781641673,0.6201625995694295,0.5055172413793103,0.43279018395397706,0.46633522016677403,27.57073974609375
76,2025-07-27 00:33:46,128,0.15932876957917627,8,0.011418606867869411,20,4,4,0.007455662062338013,0.008316221005911154,0.007053746106544987,0.007661762463292656,0.0003413544617833328,0.002973588212948407,0.00014783754099768187,7.718721829297421,logistic_regression,0.2281284131428066,0.47323995278184783,0.730241988804161,0.65253224071791,0.526896551724138,0.4481417193917194,0.48433858162510235,0.7104545109805739,0.4506896551724138,0.7118597972908317,0.5519384072519743,0.65253224071791,0.526896551724138,0.4481417193917194,0.48433858162510235,33.36241841316223
77,2025-07-27 00:34:11,128,0.15821543893280904,4,0.013336964117044759,20,4,4,0.007718277786173582,0.009423004945292792,0.007063878075563425,0.007651966858238023,0.0008264553758812173,0.0026003324751881227,0.00022158539072808248,7.832420885851062,logistic_regression,0.24600361512164323,0.49525876775512406,0.6092292208460058,0.5314747705209187,0.4544827586206897,0.3572168396737362,0.40002211424477213,0.6106496944081844,0.426551724137931,0.6442951971400247,0.5132857399746501,0.5314747705209187,0.4544827586206897,0.3572168396737362,0.40002211424477213,25.247994899749756
78,2025-07-27 00:34:39,256,0.16249563508405412,8,0.015891965644254595,20,8,8,0.00658197554222629,0.008305974399446659,0.006663033262245517,0.007775725721394808,0.0001353038483295116,0.0041988552319632815,0.00011944130011475952,8.35356475969277,logistic_regression,0.22692937569155017,0.4566878853060691,0.682781081058091,0.6177296552806472,0.5006896551724137,0.4278991075973834,0.46144141566492347,0.681596991402493,0.4389655172413793,0.6898517861448896,0.5365281790358218,0.6177296552806472,0.5006896551724137,0.4278991075973834,0.46144141566492347,27.317201614379883
79,2025-07-27 00:35:11,128,0.1543017223577236,2,0.011653249608200711,10,4,4,0.007530456636289985,0.008978267923267755,0.007312241736787804,0.008864755337566959,0.0004435177682130492,0.000348120010288714,0.0004194483818449936,8.697898419650901,mlp,0.23331080534719806,0.4216110681087292,0.6893417592113575,0.6024363935392992,0.4917241379310346,0.41897712919264646,0.45244511038347845,0.6766457509735392,0.4434482758620689,0.704608877712326,0.5443241061750692,0.6024363935392992,0.4917241379310346,0.41897712919264646,0.45244511038347845,32.30974721908569
80,2025-07-27 00:35:36,256,0.17106804301462347,4,0.018194558689293826,5,16,4,0.007116939709062268,0.009982985749575035,0.006828535258614129,0.008604629808175217,1.3559571980362105e-05,0.0009899693467703829,5.3242974863828784e-05,4.870705902905819,logistic_regression,0.22312916606875707,0.41992836091336233,0.7095194790431804,0.6020610976306574,0.5013793103448276,0.41625979863048823,0.45487174363063265,0.68062667212833,0.45517241379310347,0.7154944098047546,0.5563894201176677,0.6020610976306574,0.5013793103448276,0.41625979863048823,0.45487174363063265,24.803375244140625
81,2025-07-27 00:36:19,128,0.14503200119211637,8,0.010087419361999231,20,4,4,0.007394136176559307,0.008146015063886762,0.007012936856854887,0.007077166335539023,0.00033458216051229805,7.27732088315684e-05,2.1152372281296722e-05,6.860955744513899,logistic_regression,0.2313946271799841,0.47427830764509993,0.6716464294027262,0.6443032791739955,0.5227586206896553,0.43864615748236435,0.4770229261649654,0.7052551541123452,0.4506896551724138,0.71143063832719,0.551809362353039,0.6443032791739955,0.5227586206896553,0.43864615748236435,0.4770229261649654,42.87682557106018
82,2025-07-27 00:36:42,128,0.11939768663588118,8,0.011388424219143184,20,4,4,0.009678323683739031,0.007572783881175637,0.007714550941212922,0.0074426695816269045,0.0019532550374927408,2.986837888668636e-05,8.32523739223793e-05,6.258244130468544,logistic_regression,0.2499999524727171,0.4999999524704341,0.5431369035052921,0.4647151831861532,0.38758620689655177,0.3065339306287582,0.3423278393307209,0.55901034674691,0.3975862068965517,0.6008572270641236,0.478529955066466,0.4647151831861532,0.38758620689655177,0.3065339306287582,0.3423278393307209,22.627851486206055
83,2025-07-27 00:37:19,128,0.13862740479025526,8,0.01360612636595598,20,4,4,0.006884450286784417,0.008737571375065237,0.007515646678846414,0.007960500375475358,0.0002227846349806824,0.00019147504516410984,7.4812735435455385e-06,7.687055888265158,logistic_regression,0.21974380957209658,0.4554128852239328,0.7213668234145995,0.636891569994005,0.5206896551724138,0.4518182631544701,0.48381528049095895,0.70268738655006,0.45379310344827595,0.7248357676805952,0.5581493556848841,0.636891569994005,0.5206896551724138,0.4518182631544701,0.48381528049095895,37.39484405517578
84,2025-07-27 00:38:06,128,0.134154010983712,8,0.014214988391192122,20,4,4,0.006893294582363393,0.008827109404715434,0.007493560869283608,0.008034065654891426,3.361210114976861e-05,0.00020612006842726636,1.4896754346814052e-07,7.69690573642551,logistic_regression,0.21826221528342263,0.4307294139498042,0.7155817652740306,0.6308886195703415,0.523448275862069,0.44595623246485316,0.48160498324183115,0.6908845209071958,0.45,0.7107194338228822,0.5510784706463352,0.6308886195703415,0.523448275862069,0.44595623246485316,0.48160498324183115,46.62928318977356
85,2025-07-27 00:38:55,128,0.13435050080779662,8,0.017800105275558763,20,4,4,0.006883142892587821,0.00917978458592425,0.00753922330608949,0.008218455953033776,8.852005542341046e-05,0.0005720763179827614,1.8064133678658178e-07,8.776392954077686,logistic_regression,0.22893504942135254,0.45590068578302606,0.6620603112223632,0.6347646074686226,0.516551724137931,0.4413996396323983,0.4760278099894048,0.7043665951357962,0.4589655172413793,0.71847335614577,0.5601216385509428,0.6347646074686226,0.516551724137931,0.4413996396323983,0.4760278099894048,48.667314291000366
86,2025-07-27 00:39:46,128,0.13667109318682452,8,0.030353574552045435,20,16,4,0.006329314228828403,0.009572433812129388,0.006881282024570513,0.00802140120918954,0.00018075011191077975,0.005826209741038461,9.844884587835441e-07,7.777396929703842,logistic_regression,0.2211410105949959,0.45468273805614945,0.7156185936918817,0.6320075462312671,0.5213793103448277,0.4388528090683263,0.47656971748616545,0.7053281348962623,0.4603448275862069,0.7358294483294483,0.5663644292379993,0.6320075462312671,0.5213793103448277,0.4388528090683263,0.47656971748616545,51.16669511795044
87,2025-07-27 00:40:10,256,0.13843176299942944,4,0.029486689140030425,20,16,4,0.006345136916846479,0.00958914018870845,0.006631755513708266,0.008046488452298719,0.0006685598444629235,0.007040808576454273,6.317159357002278e-07,8.106031621919152,mlp,0.22189073472127915,0.46057538482328425,0.7186019855253685,0.6356801949934984,0.5206896551724138,0.4396359626963075,0.4767422498334843,0.694758131598658,0.4482758620689655,0.7022140598864737,0.547220113875538,0.6356801949934984,0.5206896551724138,0.4396359626963075,0.4767422498334843,23.9185311794281
88,2025-07-27 00:40:20,256,0.1402906627699415,4,0.013002312665304744,20,16,4,0.0064478591719429375,0.009311889221912282,0.006679655170687934,0.008331594409256154,0.004254067013613868,0.006339865760127814,1.0962833533402864e-06,7.6200102642294665,mlp,0.25001124547640946,0.500010241606626,0.5088026685040278,0.4715830461426705,0.4124137931034483,0.315479975005837,0.3574925321267594,0.5622106622020046,0.4051724137931034,0.6207692307692307,0.49031749314855994,0.4715830461426705,0.4124137931034483,0.315479975005837,0.3574925321267594,10.170434951782227
89,2025-07-27 00:40:42,256,0.16033031685062837,4,0.03136524073496819,10,16,4,0.00679102590247039,0.009602211806880685,0.006890815706934348,0.008134837683496765,0.0006653232552753779,0.0030383491592486556,3.389648899637617e-07,8.330139161852207,mlp,0.2316069239467365,0.4758985001722286,0.6924123406325131,0.6039109082591158,0.506896551724138,0.4204550573947126,0.4596470565266247,0.6744410964899697,0.4506896551724138,0.6984726384726384,0.5478675976777769,0.6039109082591158,0.506896551724138,0.4204550573947126,0.4596470565266247,21.7076313495636
90,2025-07-27 00:41:10,256,0.18248315739951504,4,0.051648279450607314,5,16,4,0.006237660357257958,0.008889378655330604,0.006276234947381503,0.008038600150269104,0.00018308654366301492,0.0019440820872303017,1.0563898429767132e-06,8.01467018837694,mlp,0.24011531416916898,0.457384936994038,0.6495962600113365,0.5899174581399093,0.4917241379310345,0.40559212339384754,0.4445242905394054,0.6571111757045536,0.4382758620689655,0.6824484806381359,0.5337631829194666,0.5899174581399093,0.4917241379310345,0.40559212339384754,0.4445242905394054,28.734330654144287
91,2025-07-27 00:41:24,256,0.15098987010266873,4,0.026211425895705458,20,16,4,0.006646663079066991,0.00978695736448924,0.0066381098430433015,0.007911376492493212,0.0012957912222479107,0.0008635561356433295,1.0717825520626104e-07,7.74154764094883,mlp,0.248921686537161,0.49870262764522744,0.5467929697740185,0.5332894268256233,0.44482758620689655,0.3619340094771129,0.3991222008166774,0.6098187003147778,0.4144827586206896,0.6410277940450354,0.5034435094131472,0.5332894268256233,0.44482758620689655,0.3619340094771129,0.3991222008166774,13.813102960586548
92,2025-07-27 00:41:47,256,0.13729517372117256,4,0.11850033692210353,20,16,4,0.0072149215247280865,0.009595638933884747,0.006958448214167164,0.008447900106996423,0.00021746061472370008,0.013085082997777763,4.523318458363415e-07,8.139419489095904,mlp,0.22882264718733797,0.44123841147580795,0.6807469151125268,0.5736858337381155,0.4751724137931035,0.392553772855497,0.429929917205264,0.6549105634282363,0.43724137931034485,0.6905074140418969,0.5354355791279433,0.5736858337381155,0.4751724137931035,0.392553772855497,0.429929917205264,22.424819231033325
93,2025-07-27 00:42:16,128,0.1557161485945885,8,0.03931185402291067,20,16,4,0.006436707796250878,0.00982872149118756,0.006542876488997786,0.007869738992198162,0.0005492064536229489,0.0059882869749722815,2.1943032223500045e-06,8.585170389150742,logistic_regression,0.24868027900459808,0.4985816556318053,0.5773010124818372,0.5540873798811996,0.46206896551724136,0.3787377517118896,0.4162739368033569,0.6296724417146432,0.42551724137931035,0.6576074595902182,0.5166963912184995,0.5540873798811996,0.46206896551724136,0.3787377517118896,0.4162739368033569,28.736902713775635
94,2025-07-27 00:42:42,256,0.14708195461621762,8,0.019985195927695522,20,16,4,0.006901112644835739,0.008544089971238029,0.007078965094857048,0.007716460382860372,3.931557227134266e-05,0.00030787939095414015,2.9544630852553737e-07,9.187419652269693,mlp,0.22453144162142535,0.4469592816196382,0.691082264439253,0.6204179662342781,0.5089655172413794,0.4288837072888797,0.46550556786144065,0.6883634321177886,0.4472413793103448,0.7088860564722634,0.5484571472969371,0.6204179662342781,0.5089655172413794,0.4288837072888797,0.46550556786144065,26.64312219619751
95,2025-07-27 00:43:25,128,0.12732602463162565,6,0.02483832885661078,20,16,4,0.005624515251371126,0.009349271569658748,0.009773058606859765,0.008032691342059197,0.00011498221634191495,0.009219751424182182,7.336109321343986e-07,7.161759125339678,logistic_regression,0.2234643601916777,0.44117663889352615,0.6861871780654969,0.6065033058973806,0.4951724137931035,0.41435249137835345,0.4511716438997943,0.6812799558170765,0.4489655172413793,0.6984939485801555,0.5465983004283957,0.6065033058973806,0.4951724137931035,0.41435249137835345,0.4511716438997943,42.95398759841919
96,2025-07-27 00:43:40,256,0.17199986066098372,4,0.0283872696577913,20,16,16,0.006073263513127662,0.00915893567144976,0.006022615553264957,0.008389510963324541,0.0008529690578513978,0.04232756818608409,6.6211453060280874e-06,8.12309488786861,logistic_regression,0.24883710439110154,0.4955884723731413,0.5499418478315504,0.5174629075336385,0.4406896551724138,0.3467150426202151,0.38809454148222805,0.5990937276738019,0.41551724137931034,0.6387178338902477,0.5034897407297598,0.5174629075336385,0.4406896551724138,0.3467150426202151,0.38809454148222805,14.457168817520142
97,2025-07-27 00:44:12,128,0.13497943455037656,8,0.0718015143576493,20,16,8,0.007229755009963955,0.008832280878328118,0.006353539039198157,0.008631397405381396,0.0022829548035266816,0.000533991396535859,1.5681828279311087e-06,7.706699154164812,logistic_regression,0.24999990888726079,0.499999908858846,0.5338538223064603,0.49354107107378087,0.42965517241379314,0.33742247694833905,0.37799383838150624,0.5748732480115218,0.4086206896551724,0.62624528727977,0.49455057347517434,0.49354107107378087,0.42965517241379314,0.33742247694833905,0.37799383838150624,31.78760004043579
98,2025-07-27 00:45:03,128,0.12635099965979277,2,0.03517957715738942,20,16,4,0.006537191343995793,0.009528077479907275,0.007958031904249286,0.007979263803508585,0.0001601183252344224,0.001172300994270721,1.9873316368965393e-07,7.433544914390486,mlp,0.25287957423672486,0.42042327651875455,0.6779424455925374,0.5577819558265723,0.4717241379310345,0.3795058533420603,0.4206197463503855,0.6390540622399808,0.4386206896551725,0.6825495672909467,0.5340497753560762,0.5577819558265723,0.4717241379310345,0.3795058533420603,0.4206197463503855,51.42267084121704
99,2025-07-27 00:46:32,64,0.1319265206932052,8,0.013016197581188549,20,8,4,0.006747540079516615,0.009738444581014413,0.007173989727739073,0.008134214340417457,0.00036459843482565193,0.00021506955132768042,5.801021972833178e-07,8.580253627734955,logistic_regression,0.22633055662823698,0.4697883610645759,0.7230724334749246,0.6411433450759153,0.5158620689655173,0.4417576915421743,0.4759426363958088,0.7076499048181508,0.45,0.7137962707790293,0.5520009470997028,0.6411433450759153,0.5158620689655173,0.4417576915421743,0.4759426363958088,88.5985643863678
